BGM	2006	214232	9087
BGM	2007	239871	8721
BGM	2008	209635	7794
BGM	2009	196066	7563
BGR	1990	660158	6520
BGR	1991	592133	6994
BGR	1992	686439	10370
BGR	1993	686077	11538
BGR	1994	470301	10236
BGR	1995	466786	17055
BGR	1996	442432	14350
BGR	1997	400992	9043
BGR	1998	312056	5042
BGR	1999	120866	2032
BGR	2000	127589	3553
BGR	2001	275847	10178
BGR	2002	360772	13297
BGR	2003	416201	16386
BGR	2004	468622	16107
BGR	2005	495204	16336
BGR	2006	427633	13655
BGR	2007	405188	13408
BGR	2008	366195	9581
BGR	2009	385929	9966
BGS	1996	23	1
BGS	1999		
BGS	2005	0	2
BHM	1990	2271908	37265
BHM	1991	2149418	35029
BHM	1992	2180765	34646
BHM	1993	2199944	33747
BHM	1994	2338471	36461
BHM	1995	2640115	38381
BHM	1996	3068220	41377
BHM	1997	3050662	41061
BHM	1998	3098600	40793
BHM	1999	3267087	44776
BHM	2000	3379250	45639
BHM	2001	3330675	46343
BHM	2002	3087823	45109
BHM	2003	3142470	53168
BHM	2004	3327129	55099
BHM	2005	3316630	54253
BHM	2006	3123203	47665
BHM	2007	3390157	52792
BHM	2008	3442305	52556
BHM	2009	2998267	46787
BIF	1990		
BIF	1991		
BIF	2000		
BIF	2001	249	4
BIF	2002	86	12
BIF	2003	1761	26
BIF	2004	4816	96
BIF	2005	6393	112
BIF	2006	2087	59
BIF	2007	6741	121
BIF	2008	2923	53
BIF	2009	2062	42
BIH	2003		
BIH	2004		
BIH	2009	4	2
BIL	1990	497552	14348
BIL	1991	497950	14856
BIL	1992	527416	15737
BIL	1993	526380	14605
BIL	1994	502196	13030
BIL	1995	559432	13022
BIL	1996	539019	11364
BIL	1997	476211	8269
BIL	1998	409830	6235
BIL	1999	428756	6408
BIL	2000	440455	6568
BIL	2001	439861	6669
BIL	2002	459177	9229
BIL	2003	586469	18038
BIL	2004	607307	18540
BIL	2005	583451	17351
BIL	2006	519712	13712
BIL	2007	522679	12309
BIL	2008	517401	9825
BIL	2009	481577	10704
BIS	1990	334940	6472
BIS	1991	269355	5012
BIS	1992	270319	4561
BIS	1993	222298	3870
BIS	1994	218165	3522
BIS	1995	235153	3712
BIS	1996	211721	3285
BIS	1997	213110	3151
BIS	1998	203578	3333
BIS	1999	211155	3541
BIS	2000	215422	3512
BIS	2001	206386	3651
BIS	2002	224967	4431
BIS	2003	230886	6034
BIS	2004	255517	6923
BIS	2005	267921	5480
BIS	2006	273631	5387
BIS	2007	263322	5194
BIS	2008	266982	5485
BIS	2009	286143	6388
BJI	1997	37535	1875
BJI	1998	68031	3432
BJI	1999	70810	3353
BJI	2000	75476	3554
BJI	2001	70809	3115
BJI	2002	66461	3230
BJI	2003	61781	3633
BJI	2004	64720	3798
BJI	2005	67259	3726
BJI	2006	55642	2935
BJI	2007	48235	2607
BJI	2008	46260	2607
BJI	2009	43357	2905
BJJ	1996	0	2
BJJ	2002	0	2
BKG	2009	95381	1295
BKL	2002	243	7
BKL	2003	710	22
BKL	2004	2260	54
BKL	2005	2000	50
BKL	2006	1975	56
BKL	2007	2458	81
BKL	2008	2717	78
BKL	2009	1431	47
BKW	1995	85	4
BKW	2001		
BKW	2002	1405	569
BKW	2003	4770	946
BKW	2004	5158	922
BKW	2005	4362	755
BKW	2006	4685	786
BKW	2007	5699	961
BKW	2008	6429	1421
BKW	2009	4797	1210
BKX	2002	2056	566
BKX	2003	5596	2371
BKX	2004	5329	2579
BKX	2005	8065	2557
BKX	2006	6707	2023
BKX	2007	2894	868
BLI	1990	172570	8077
BLI	1991	182182	11608
BLI	1992	189508	11500
BLI	1993	150229	8029
BLI	1994	156173	6792
BLI	1995	188255	9161
