APC	38.45	-122.2166	40	76	7	2007
APC	38.45	-122.2166				2009
APF	26.15	-81.7666	86158	179904	5917	1995
APF	26.15	-81.7666	57930	108645	5231	1996
APF	26.15	-81.7666	20106	28813	1513	1997
APF	26.15	-81.7666	71908	102348	3006	1998
APF	26.15	-81.7666	70030	108530	3095	1999
APF	26.15	-81.7666	72871	112898	2750	2000
APF	26.15	-81.7666	20984	32868	684	2001
APF	26.15	-81.7666	7140	16369	1237	2002
APF	26.15	-81.7666	12999	31894	2516	2003
APF	26.15	-81.7666	16671	30479	2410	2004
APF	26.15	-81.7666	23191	43738	1306	1994
APF	26.15	-81.7666	64197	101634	4028	2005
APF	26.15	-81.7666	48967	72413	2225	2006
APF	26.15	-81.7666	28472	43511	1080	2007
APF	26.15	-81.7666	3870	11874	712	2008
APF	26.15	-81.7666	5	24	2	2009
APN	45.0833	-83.55	24434	46784	1949	2008
APN	45.0833	-83.55	10828	20536	604	1998
APN	45.0833	-83.55	48667	70618	2077	1999
APN	45.0833	-83.55	49543	69360	2041	2000
APN	45.0833	-83.55	50830	72624	2136	2001
APN	45.0833	-83.55	47150	60282	1924	2002
APN	45.0833	-83.55	42693	54298	2209	2003
APN	45.0833	-83.55	41350	53584	2175	2004
APN	45.0833	-83.55	35856	52904	2200	2005
APN	45.0833	-83.55	30799	47398	2023	2006
APN	45.0833	-83.55	30409	48008	2008	2007
APN	45.0833	-83.55	24058	47668	1969	2009
ARA	80.1333	32.5833				1994
ARA	80.1333	32.5833				1999
ARA	80.1333	32.5833				2001
ARA	80.1333	32.5833	39	200	4	2002
ARA	80.1333	32.5833	0	50	4	2003
ARA	80.1333	32.5833	0	0	5	2004
ARA	80.1333	32.5833	0	162	2	2005
ARA	80.1333	32.5833	208	876	8	2006
ARA	80.1333	32.5833				2007
ARA	80.1333	32.5833	251	272	5	2008
ARA	80.1333	32.5833	301	336	2	2009
ARB	42.223	-83.7455				2006
ART	43.9833	-76.0166	8481	21793	1147	1995
ART	43.9833	-76.0166	9380	28044	1501	1996
ART	43.9833	-76.0166	5381	14250	750	1997
ART	43.9833	-76.0166	5519	14882	762	2002
ART	43.9833	-76.0166	18980	55938	2942	2003
ART	43.9833	-76.0166	24021	57101	3001	2004
ART	43.9833	-76.0166	28098	56872	2973	2005
ART	43.9833	-76.0166	22716	58202	3042	2006
ART	43.9833	-76.0166	24623	65398	3550	2007
ART	43.9833	-76.0166	1217	5962	641	2008
ART	43.9833	-76.0166	4823	18909	2101	2009
ASL	0.0	0.0	16	16	2	2006
ASN	38.6	-0.6833	0	0	5	2006
ASN	38.6	-0.6833	0	0	3	2002
ASN	38.6	-0.6833	0	0	23	2004
ASN	38.6	-0.6833	60	69	46	2005
ASN	38.6	-0.6833	0	0	5	2007
ASN	38.6	-0.6833				2008
AST	46.1666	-123.8833	7728	22860	1270	1994
AST	46.1666	-123.8833	11947	33228	1846	1995
AST	46.1666	-123.8833	1486	8126	478	1993
AST	46.1666	-123.8833	3003	13686	1540	2009
AST	46.1666	-123.8833	45	108	12	2008
AST	46.1666	-123.8833	2	36	4	2007
ATL	33.6366	-84.428	70177033	89117669	798080	2007
ATL	33.6366	-84.428	41333768	72723095	505394	1990
ATL	33.6366	-84.428	31979925	53758135	362058	1991
ATL	33.6366	-84.428	35397076	58179660	380853	1992
ATL	33.6366	-84.428	40068111	66159451	470766	1993
ATL	33.6366	-84.428	46000603	71523536	557664	1994
ATL	33.6366	-84.428	49018440	78109811	602089	1995
ATL	33.6366	-84.428	53813667	80015540	600494	1996
ATL	33.6366	-84.428	57509268	83527391	622155	1997
ATL	33.6366	-84.428	61354103	87363870	656089	1998
ATL	33.6366	-84.428	65200009	93287112	710752	1999
ATL	33.6366	-84.428	66428820	93570242	712133	2000
ATL	33.6366	-84.428	61993591	90686720	702880	2001
ATL	33.6366	-84.428	63120328	90197297	705474	2002
ATL	33.6366	-84.428	65189827	89394920	741945	2003
ATL	33.6366	-84.428	68736717	94133017	795509	2004
ATL	33.6366	-84.428	70173679	93926582	801635	2005
ATL	33.6366	-84.428	67733292	88264860	792172	2006
ATL	33.6366	-84.428	70997691	89131906	790921	2008
ATL	33.6366	-84.428	68852467	86616434	793711	2009
ATO	39.3333	-82.1				2005
ATW	44.2666	-88.5166	422834	841520	14477	1999
ATW	44.2666	-88.5166	308466	787736	9160	1990
ATW	44.2666	-88.5166	274855	645248	7900	1991
ATW	44.2666	-88.5166	295382	696039	8472	1992
ATW	44.2666	-88.5166	288710	672038	7880	1993
ATW	44.2666	-88.5166	251838	584444	6153	1994
ATW	44.2666	-88.5166	250476	508396	5462	1995
ATW	44.2666	-88.5166	251720	490142	5407	1996
ATW	44.2666	-88.5166	316502	613518	9102	1997
ATW	44.2666	-88.5166	422484	795977	13538	1998
ATW	44.2666	-88.5166	479260	1027476	18272	2000
ATW	44.2666	-88.5166	414149	867830	14842	2001
ATW	44.2666	-88.5166	419480	758244	12912	2002
ATW	44.2666	-88.5166	497404	886605	17829	2003
ATW	44.2666	-88.5166	577222	958481	19688	2004
ATW	44.2666	-88.5166	597484	983447	20092	2005
ATW	44.2666	-88.5166	564553	806889	19944	2006
ATW	44.2666	-88.5166	571902	802240	19603	2007
ATW	44.2666	-88.5166	515089	776028	17113	2008
ATW	44.2666	-88.5166	517942	705965	13730	2009
ATY	44.9166	-97.15	49239	96187	2820	2006
