ARA	80.1333	32.5833	39	4	2002
ARA	80.1333	32.5833	0	4	2003
ARA	80.1333	32.5833	0	5	2004
ARA	80.1333	32.5833	0	2	2005
ARA	80.1333	32.5833	208	8	2006
ARA	80.1333	32.5833			2007
ARA	80.1333	32.5833	251	5	2008
ARA	80.1333	32.5833	301	2	2009
ARB	42.223	-83.7455			2006
ART	43.9833	-76.0166	8481	1147	1995
ART	43.9833	-76.0166	9380	1501	1996
ART	43.9833	-76.0166	5381	750	1997
ART	43.9833	-76.0166	5519	762	2002
ART	43.9833	-76.0166	18980	2942	2003
ART	43.9833	-76.0166	24021	3001	2004
ART	43.9833	-76.0166	28098	2973	2005
ART	43.9833	-76.0166	22716	3042	2006
ART	43.9833	-76.0166	24623	3550	2007
ART	43.9833	-76.0166	1217	641	2008
ART	43.9833	-76.0166	4823	2101	2009
ASL	0.0	0.0	16	2	2006
ASN	38.6	-0.6833	0	5	2006
ASN	38.6	-0.6833	0	3	2002
ASN	38.6	-0.6833	0	23	2004
ASN	38.6	-0.6833	60	46	2005
ASN	38.6	-0.6833	0	5	2007
ASN	38.6	-0.6833			2008
AST	46.1666	-123.8833	7728	1270	1994
AST	46.1666	-123.8833	11947	1846	1995
AST	46.1666	-123.8833	1486	478	1993
AST	46.1666	-123.8833	3003	1540	2009
AST	46.1666	-123.8833	45	12	2008
AST	46.1666	-123.8833	2	4	2007
ATL	33.6366	-84.428	70177033	798080	2007
ATL	33.6366	-84.428	41333768	505394	1990
ATL	33.6366	-84.428	31979925	362058	1991
ATL	33.6366	-84.428	35397076	380853	1992
ATL	33.6366	-84.428	40068111	470766	1993
ATL	33.6366	-84.428	46000603	557664	1994
ATL	33.6366	-84.428	49018440	602089	1995
ATL	33.6366	-84.428	53813667	600494	1996
ATL	33.6366	-84.428	57509268	622155	1997
ATL	33.6366	-84.428	61354103	656089	1998
ATL	33.6366	-84.428	65200009	710752	1999
ATL	33.6366	-84.428	66428820	712133	2000
ATL	33.6366	-84.428	61993591	702880	2001
ATL	33.6366	-84.428	63120328	705474	2002
ATL	33.6366	-84.428	65189827	741945	2003
ATL	33.6366	-84.428	68736717	795509	2004
ATL	33.6366	-84.428	70173679	801635	2005
ATL	33.6366	-84.428	67733292	792172	2006
ATL	33.6366	-84.428	70997691	790921	2008
